rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,label,event_id
83,Span,class:acsb-sr-alert acsb-sr-only-;-unknown:true-;-unknown:true-;-unknown:true-;-unknown:alert,for screen-reader mode - click the first button of the website,2,77,Body,62,5,,0,0,0,False,False,False,True,11,0.8064516,0.0,0.16129032,False,False,False,False,5,True,False,False,False,False,False,False,False,False,False,False,False,Other,
85,A,class:acsb-sr-only-;-unknown:sr-trigger-;-unknown:true-;-unknown:true-;-unknown:62869d2ae7fd0d250590f3d9-;-href:https://accessibe.com/blog/knowledgebase/screen-reader-guide-;-unknown:noopener-;-unknown:-1-;-unknown:_blank,"accessibility screen-reader guide, feedback, and issue reporting | new window",2,77,Body,77,7,https://accessibe.com/blog/knowledgebase/screen-reader-guide,0,2,0,True,True,False,True,10,0.83116883,0.0,0.116883114,False,False,False,False,9,True,False,False,False,False,False,False,False,False,False,False,False,Other,
89,A,class:skip-link screen-reader-text-;-unknown:true-;-unknown:62869d2ae7fd0d250590f3d9-;-href:#content,skip to content,2,77,Body,15,11,#content,0,2,0,True,False,False,True,3,0.8666667,0.0,0.13333334,False,False,False,False,4,True,False,False,False,False,False,True,False,False,False,False,False,Other,
113,Span,class:screen-reader-text,search for:,18,112,Unknown,11,0,,0,0,0,False,False,False,True,2,0.8181818,0.0,0.09090909,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
122,Span,class:screen-reader-text,toggle navigation,16,121,Span,17,0,,0,0,0,False,False,False,True,2,0.9411765,0.0,0.05882353,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
131,Span,class:menu-text,who we are,16,130,A,10,0,,0,0,0,False,False,False,True,3,0.8,0.0,0.2,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
144,H4,class:widget-title,who we are,25,143,Div,10,0,,0,0,0,False,False,False,True,3,0.8,0.0,0.2,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
146,P,,"learn about our history, meet the staff and the board, and find out why nacac has been a recognized leader in the college admission community for over eight decades.",25,145,Div,165,0,,0,0,0,False,False,False,True,29,0.8121212,0.0,0.16969697,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
147,A,class:menu_button-;-unknown:true-;-unknown:62869d2ae7fd0d250590f3d9-;-href:/who-we-are,explore who we are,25,145,Div,18,1,/who-we-are,0,0,0,True,False,False,True,4,0.8333333,0.0,0.16666667,False,False,False,False,4,True,False,False,False,False,False,False,False,False,False,False,False,Other,
152,Span,,mission & vision,23,151,A,16,0,,1,0,0,False,False,False,False,3,0.8125,0.0,0.125,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
156,Span,,what we do,23,155,A,10,0,,1,0,0,False,False,False,False,3,0.8,0.0,0.2,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
160,Span,,nacac history,23,159,A,13,0,,1,0,0,False,False,False,False,2,0.9230769,0.0,0.07692308,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
164,Span,,meet the team,23,163,A,13,0,,1,0,0,False,False,False,False,3,0.84615386,0.0,0.15384616,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
168,Span,,volunteer leaders,23,167,A,17,0,,1,0,0,False,False,False,False,2,0.9411765,0.0,0.05882353,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
172,Span,,affiliates,23,171,A,10,0,,1,0,0,False,False,False,False,1,1.0,0.0,0.0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
176,Span,,guiding ethics,23,175,A,14,0,,1,0,0,False,False,False,False,2,0.9285714,0.0,0.071428575,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
180,Span,,impact report,23,179,A,13,0,,1,0,0,False,False,False,False,2,0.9230769,0.0,0.07692308,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
187,Span,class:menu-text,membership,16,186,A,10,0,,0,0,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
200,H4,class:widget-title,membership,25,199,Div,10,0,,0,0,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
202,P,,a nacac membership unlocks best in class opportunities and resources for community engagement and professional development. learn more here.,25,201,Div,140,0,,0,0,0,False,False,False,True,19,0.85714287,0.0,0.12857144,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
