rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,label,event_id
67,A,unknown:true-;-href:#list?&view_17_filters=%5b%5d,list,6,66,Div,4,0,#list?&view_17_filters=%5b%5d,0,0,0,True,False,False,True,1,1.0,0.0,0.0,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,Other,
69,A,href:#,print,6,68,Span,5,0,#,0,0,0,True,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Other,
79,A,class:knmenulink knmenulink--button knmenulink--outlined knmenulink--size-medium knmenulink--rounded-;-unknown:d9e3b98f-05f3-4217-a841-5378c7ba0228-;-unknown:1-;-unknown:menulink-;-href:https://iacac.knack.com/college-fairs#exportall,export the entire calendar,10,78,Li,26,0,https://iacac.knack.com/college-fairs#exportall,0,0,0,True,True,False,True,4,0.88461536,0.0,0.115384616,False,False,False,False,5,True,False,False,False,False,False,False,False,False,False,False,False,Other,
82,H2,class:kn-title,illinois college fairs,7,81,Div,22,0,,0,0,0,False,False,False,True,3,0.90909094,0.0,0.09090909,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
89,A,class:kn-button search,search,10,87,P,6,1,,0,0,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
92,Div,class:kn-entries-summary,1-42 42,9,91,Div,7,0,,2,0,0,False,False,False,False,2,0.0,0.71428573,0.14285715,False,False,True,True,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
93,Span,class:light,showing,10,92,Div,7,0,,0,1,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
94,Span,class:light,of,10,92,Div,2,1,,0,1,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,Other,
99,Span,,export,11,96,A,6,1,,0,0,0,False,False,False,True,1,1.0,0.0,0.0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
104,Span,,add filters,11,101,A,11,1,,0,0,0,False,False,False,True,2,0.90909094,0.0,0.09090909,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
110,Unknown,,10 per page,11,109,Unknown,11,0,,0,5,0,False,False,False,True,3,0.6363636,0.18181819,0.18181819,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
111,Unknown,,25 per page,11,109,Unknown,11,1,,0,5,0,False,False,False,True,3,0.6363636,0.18181819,0.18181819,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
112,Unknown,,50 per page,11,109,Unknown,11,2,,0,5,0,False,False,False,True,3,0.6363636,0.18181819,0.18181819,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
113,Unknown,unknown:,100 per page,11,109,Unknown,12,3,,0,5,0,False,False,False,True,3,0.5833333,0.25,0.16666667,False,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,False,Other,
114,Unknown,,500 per page,11,109,Unknown,12,4,,0,5,0,False,False,False,True,3,0.5833333,0.25,0.16666667,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,Other,
